id,target
boostcamp-sts-v1-test-000,3.0966171622276306
boostcamp-sts-v1-test-001,4.424964621663094
boostcamp-sts-v1-test-002,1.7986941039562225
boostcamp-sts-v1-test-003,0.1732049509882927
boostcamp-sts-v1-test-004,3.599876821041107
boostcamp-sts-v1-test-005,3.075010396540165
boostcamp-sts-v1-test-006,4.0480921268463135
boostcamp-sts-v1-test-007,1.5251003578305244
boostcamp-sts-v1-test-008,0.4981444180011749
boostcamp-sts-v1-test-009,4.849220879375935
boostcamp-sts-v1-test-010,1.8736979067325592
boostcamp-sts-v1-test-011,2.4995256513357162
boostcamp-sts-v1-test-012,3.275737799704075
boostcamp-sts-v1-test-013,2.1715958565473557
boostcamp-sts-v1-test-014,1.5714660659432411
boostcamp-sts-v1-test-015,4.398890420794487
boostcamp-sts-v1-test-016,4.949713811278343
boostcamp-sts-v1-test-017,2.4498784095048904
boostcamp-sts-v1-test-018,5.0
boostcamp-sts-v1-test-019,4.32386752218008
boostcamp-sts-v1-test-020,3.0241870135068893
boostcamp-sts-v1-test-021,2.722412697970867
boostcamp-sts-v1-test-022,1.9519330561161041
boostcamp-sts-v1-test-023,0.650687612593174
boostcamp-sts-v1-test-024,1.7233865484595299
boostcamp-sts-v1-test-025,2.1743397191166878
boostcamp-sts-v1-test-026,1.073359839618206
boostcamp-sts-v1-test-027,1.3262034505605698
boostcamp-sts-v1-test-028,3.94819026440382
boostcamp-sts-v1-test-029,3.6497742906212807
boostcamp-sts-v1-test-030,4.32301688939333
boostcamp-sts-v1-test-031,0.8742895126342773
boostcamp-sts-v1-test-032,2.348505988717079
boostcamp-sts-v1-test-033,2.695406585931778
boostcamp-sts-v1-test-034,2.8757688850164413
boostcamp-sts-v1-test-035,0.8752693757414818
boostcamp-sts-v1-test-036,3.3962888717651367
boostcamp-sts-v1-test-037,0.3747889846563339
boostcamp-sts-v1-test-038,1.9237028509378433
boostcamp-sts-v1-test-039,3.1758861243724823
boostcamp-sts-v1-test-040,0.4753991514444351
boostcamp-sts-v1-test-041,3.8745485693216324
boostcamp-sts-v1-test-042,0.49634501338005066
boostcamp-sts-v1-test-043,1.5952353850007057
boostcamp-sts-v1-test-044,2.6254515275359154
boostcamp-sts-v1-test-045,5.0
boostcamp-sts-v1-test-046,2.075917750597
boostcamp-sts-v1-test-047,1.9000567644834518
boostcamp-sts-v1-test-048,0.3245152682065964
boostcamp-sts-v1-test-049,3.324749231338501
boostcamp-sts-v1-test-050,0.1471182033419609
boostcamp-sts-v1-test-051,1.3746717646718025
boostcamp-sts-v1-test-052,2.9995801597833633
boostcamp-sts-v1-test-053,3.0509090200066566
boostcamp-sts-v1-test-054,4.1237693801522255
boostcamp-sts-v1-test-055,1.6003888174891472
boostcamp-sts-v1-test-056,3.5755098834633827
boostcamp-sts-v1-test-057,1.1739258170127869
boostcamp-sts-v1-test-058,2.173094294965267
boostcamp-sts-v1-test-059,3.426456496119499
boostcamp-sts-v1-test-060,4.22408889234066
boostcamp-sts-v1-test-061,3.7496886998414993
boostcamp-sts-v1-test-062,1.3756898194551468
boostcamp-sts-v1-test-063,2.2492393851280212
boostcamp-sts-v1-test-064,2.5209938511252403
boostcamp-sts-v1-test-065,4.220544584095478
boostcamp-sts-v1-test-066,3.575035497546196
boostcamp-sts-v1-test-067,0.9245883226394653
boostcamp-sts-v1-test-068,2.4981444478034973
boostcamp-sts-v1-test-069,3.099759578704834
boostcamp-sts-v1-test-070,0.5248598754405975
boostcamp-sts-v1-test-071,3.0477284118533134
boostcamp-sts-v1-test-072,4.674364849925041
boostcamp-sts-v1-test-073,4.4991685301065445
boostcamp-sts-v1-test-074,0.12422461062669754
boostcamp-sts-v1-test-075,1.9244776517152786
boostcamp-sts-v1-test-076,3.3184485137462616
boostcamp-sts-v1-test-077,2.3260551393032074
